OBJECTID,osm1,code1,region1,osm2,code2,region2,type
163956,375165665,5113,6,528748997,5122,5,adj
163971,375316256,5122,6,797157471,6103,9,adj
163972,375316256,5122,6,819186602,6103,9,adj
164005,377360914,5153,6,442439749,5152,3,adj
164090,378350685,5153,6,46340255,6103,5,adj
164091,378350685,5153,6,815757677,6103,5,adj
164106,378351150,5153,6,46340255,6103,5,adj
164107,378351150,5153,6,815757677,6103,5,adj
164145,378351151,5153,6,46340255,6103,5,adj
164146,378351151,5153,6,815757677,6103,5,adj
164186,378359375,5153,6,5671401,5122,5,adj
164187,378359375,5153,6,5672487,5122,5,adj
164252,378363224,5152,6,5671401,5122,5,adj
164253,378363224,5152,6,5672487,5122,5,adj
164333,378363529,5153,6,46746658,6101,5,adj
164335,378363529,5153,6,571475102,6101,5,adj
164381,378363532,5152,6,46746658,6101,5,adj
164383,378363532,5152,6,571475102,6101,5,adj
164397,378363534,5153,6,46746658,6101,5,adj
164399,378363534,5153,6,571475102,6101,5,adj
164495,379434408,5141,6,46340255,6103,5,adj
164496,379434408,5141,6,815757677,6103,5,adj
164561,379843699,5113,6,46340255,6103,5,adj
164562,379843699,5113,6,815757677,6103,5,adj
164828,380096992,5122,6,5672487,5122,5,adj
164837,380098431,5113,6,815757677,6103,5,adj
164909,380098434,5152,6,46340255,6103,5,adj
164910,380098434,5152,6,815757677,6103,5,adj
165033,380656890,5124,6,46746658,6101,5,adj
165035,380656890,5124,6,571475102,6101,5,adj
165045,381474197,5113,6,5671401,5122,5,adj
165137,381480876,5113,6,815757677,6103,5,adj
165180,384178814,5113,6,804373929,6103,5,adj
165182,384178814,5113,6,817013581,6103,5,adj
165188,384826723,5113,6,46340255,6103,5,adj
165189,384826723,5113,6,815757677,6103,5,adj
165190,384826723,5113,6,659621109,5152,9,adj
165310,385105824,5153,6,442439749,5152,3,adj
165544,385668565,5122,6,46746658,6101,5,adj
165546,385668565,5122,6,571475102,6101,5,adj
165549,385668565,5122,6,458166896,5114,5,adj
165568,386951769,5141,6,5671401,5122,5,adj
165573,388240124,5113,6,46746658,6101,5,adj
165602,390114496,5153,6,46746658,6101,5,adj
165642,398375603,5141,6,815757677,6103,5,adj
165647,398376118,5153,6,46340255,6103,5,adj
165648,398376118,5153,6,815757677,6103,5,adj
165649,398376118,5153,6,659621109,5152,9,adj
165700,398376119,5153,6,46340255,6103,5,adj
165701,398376119,5153,6,815757677,6103,5,adj
165714,398376158,5153,6,659621109,5152,9,adj
165810,398379297,5153,6,46340255,6103,5,adj
165811,398379297,5153,6,815757677,6103,5,adj
165911,398379303,5153,6,46340255,6103,5,adj
165912,398379303,5153,6,815757677,6103,5,adj
165913,398379303,5153,6,659621109,5152,9,adj
165924,398379308,5153,6,46340255,6103,5,adj
165925,398379308,5153,6,815757677,6103,5,adj
166260,398400191,5153,6,46746658,6101,5,adj
166261,398400191,5153,6,571475102,6101,5,adj
166293,398400193,5153,6,46746658,6101,5,adj
166294,398400193,5153,6,571475102,6101,5,adj
166324,398400194,5153,6,46746658,6101,5,adj
166326,398400194,5153,6,571475102,6101,5,adj
166361,398400195,5153,6,46746658,6101,5,adj
166389,412471474,5124,6,458166896,5114,5,adj
166398,415082455,5153,6,815767578,6103,3,adj
166402,415082455,5153,6,68668526,5114,3,adj
166403,415082455,5153,6,763923153,5153,3,adj
166405,415082455,5153,6,420598232,5113,3,adj
166419,415082455,5153,6,763923150,5153,3,adj
166425,415082475,5153,6,815767578,6103,3,adj
166435,415082475,5153,6,418604580,5153,3,adj
166437,415082475,5153,6,430389973,5153,3,adj
166453,415082476,5153,6,815767578,6103,3,adj
166459,415082476,5153,6,418604580,5153,3,adj
166461,415082476,5153,6,430389973,5153,3,adj
166478,415082478,5153,6,442439749,5152,3,adj
166479,415082478,5153,6,815767578,6103,3,adj
166481,415082478,5153,6,32936741,5111,3,adj
166482,415082478,5153,6,432550168,5111,3,adj
166485,415082478,5153,6,416271677,6103,3,adj
166494,415082478,5153,6,418604580,5153,3,adj
166497,415082478,5153,6,430389973,5153,3,adj
166520,415082479,5153,6,442439749,5152,3,adj
166521,415082479,5153,6,815767578,6103,3,adj
166523,415082479,5153,6,32936741,5111,3,adj
166524,415082479,5153,6,432550168,5111,3,adj
166527,415082479,5153,6,416271677,6103,3,adj
166539,415082479,5153,6,430389973,5153,3,adj
166587,415082485,5153,6,815767578,6103,3,adj
166597,415082485,5153,6,418604580,5153,3,adj
166615,418604580,5153,3,5670010,5121,6,adj
166616,418604580,5153,3,415082478,5153,6,adj
166618,418604580,5153,3,529741033,5141,6,adj
166619,418604580,5153,3,194923764,5114,6,adj
166620,418604580,5153,3,430610058,5153,6,adj
166621,418604580,5153,3,415082475,5153,6,adj
166622,418604580,5153,3,415082476,5153,6,adj
166623,418604580,5153,3,415082485,5153,6,adj
166624,418604580,5153,3,430389970,5153,6,adj
166625,418604580,5153,3,430389971,5153,6,adj
166627,418604580,5153,3,430389980,5153,6,adj
166628,418604580,5153,3,430612201,5153,6,adj
166629,418604580,5153,3,430612216,5153,6,adj
166630,418604580,5153,3,430612220,5153,6,adj
166631,418604580,5153,3,430612223,5153,6,adj
166632,418604580,5153,3,438381568,5113,6,adj
166633,418604580,5153,3,764233176,5153,6,adj
166634,418604580,5153,3,765274319,5141,6,adj
166638,418604582,5153,6,442439749,5152,3,adj
166669,418994849,5153,6,815767578,6103,3,adj
166719,418994851,5153,6,815767578,6103,3,adj
166827,420356168,5113,6,46340255,6103,5,adj
166829,420356168,5113,6,815757677,6103,5,adj
166830,420356168,5113,6,5670106,5122,5,adj
166832,420356168,5113,6,438382685,5113,5,adj
166840,420356169,5113,6,46340255,6103,5,adj
166841,420356169,5113,6,815757677,6103,5,adj
166843,420356169,5113,6,5670106,5122,5,adj
166847,420356171,5122,6,659621109,5152,9,adj
166851,420356171,5122,6,196117039,5114,5,adj
166852,420356171,5122,6,458177131,5114,5,adj
166859,420496090,5114,6,196117039,5114,5,adj
166860,420496090,5114,6,458177131,5114,5,adj
166862,420499931,5114,5,458166893,5114,6,adj
166863,420499931,5114,5,483236728,5122,6,adj
166870,420519634,5114,6,5671472,5115,5,adj
166925,420598232,5113,3,229904064,5152,6,adj
166927,420598232,5113,3,430610044,5153,6,adj
166928,420598232,5113,3,430610069,5153,6,adj
166929,420598232,5113,3,529741033,5141,6,adj
166931,420598232,5113,3,5670009,5122,6,adj
166932,420598232,5113,3,415082455,5153,6,adj
166933,420598232,5113,3,430610045,5153,6,adj
166934,420598232,5113,3,430610050,5153,6,adj
166935,420598232,5113,3,430610052,5153,6,adj
166936,420598232,5113,3,430610057,5153,6,adj
166937,420598232,5113,3,430610068,5153,6,adj
166938,420598232,5113,3,430610071,5153,6,adj
166939,420598232,5113,3,430610570,5153,6,adj
166940,420598232,5113,3,430610571,5153,6,adj
166941,420598232,5113,3,451808494,5122,6,adj
166942,420598232,5113,3,529741030,5141,6,adj
166943,420598232,5113,3,763923141,5153,6,adj
166944,420598232,5113,3,763923142,5153,6,adj
166945,420598232,5113,3,763923146,5153,6,adj
166946,420598232,5113,3,763923147,5153,6,adj
166948,420598232,5113,3,763923151,5153,6,adj
167038,420598256,5113,6,815767578,6103,3,adj
167163,420598304,5113,6,815767578,6103,3,adj
167353,420872180,5113,6,763923153,5153,3,adj
167373,420872180,5113,6,763923150,5153,3,adj
167421,420872184,5113,6,5672487,5122,5,adj
167479,420872190,5113,6,5671401,5122,5,adj
167489,420872191,5113,6,5672487,5122,5,adj
167495,420872193,5113,6,5672487,5122,5,adj
167519,420872195,5113,6,46746658,6101,5,adj
167520,420872195,5113,6,571475102,6101,5,adj
167576,420872199,5114,6,442439749,5152,3,adj
167623,420872204,5113,6,46746658,6101,5,adj
167624,420872204,5113,6,571475102,6101,5,adj
167657,420872205,5113,6,571475102,6101,5,adj
167681,420872208,5113,6,46746658,6101,5,adj
167682,420872208,5113,6,571475102,6101,5,adj
167769,420901671,5113,6,46340255,6103,5,adj
167770,420901671,5113,6,815757677,6103,5,adj
167784,420901672,5113,6,46340255,6103,5,adj
167785,420901672,5113,6,815757677,6103,5,adj
167809,420901677,5113,6,46340255,6103,5,adj
167810,420901677,5113,6,659621109,5152,9,adj
167831,420901680,5113,6,815757677,6103,5,adj
167832,420901680,5113,6,659621109,5152,9,adj
167843,420901681,5113,6,46340255,6103,5,adj
167844,420901681,5113,6,815757677,6103,5,adj
167860,420901682,5113,6,46340255,6103,5,adj
167861,420901682,5113,6,815757677,6103,5,adj
167913,420904658,5113,6,804373929,6103,5,adj
167914,420904658,5113,6,817013577,6103,5,adj
167915,420904658,5113,6,5673380,5114,5,adj
167921,420904658,5113,6,817013583,6103,5,adj
167924,421851200,5113,6,659621109,5152,9,adj
167939,421851201,5113,6,659621109,5152,9,adj
168010,426651386,5153,6,46746658,6101,5,adj
168011,426651386,5153,6,571475102,6101,5,adj
168045,426651389,5153,6,46746658,6101,5,adj
168046,426651389,5153,6,571475102,6101,5,adj
168064,426651391,5153,6,46746658,6101,5,adj
168065,426651391,5153,6,571475102,6101,5,adj
168096,428252314,5153,6,46746658,6101,5,adj
168097,428252314,5153,6,571475102,6101,5,adj
168113,428569470,5122,6,5672487,5122,5,adj
168138,429898271,5153,6,571475102,6101,5,adj
168162,429898275,5153,6,46746658,6101,5,adj
168163,429898275,5153,6,571475102,6101,5,adj
168246,430380397,5153,6,442439749,5152,3,adj
168277,430380400,5153,6,442439749,5152,3,adj
168352,430380401,5153,6,442439749,5152,3,adj
168734,430389969,5153,6,442439749,5152,3,adj
168756,430389970,5153,6,815767578,6103,3,adj
168763,430389970,5153,6,418604580,5153,3,adj
168765,430389970,5153,6,430389973,5153,3,adj
168801,430389971,5153,6,418604580,5153,3,adj
168803,430389971,5153,6,430389973,5153,3,adj
168826,430389972,5153,6,442439749,5152,3,adj
168858,430389973,5153,3,5670010,5121,6,adj
168859,430389973,5153,3,415082478,5153,6,adj
168860,430389973,5153,3,415082479,5153,6,adj
168862,430389973,5153,3,529741033,5141,6,adj
168863,430389973,5153,3,194923764,5114,6,adj
168864,430389973,5153,3,430610049,5153,6,adj
168865,430389973,5153,3,430610058,5153,6,adj
168866,430389973,5153,3,415082475,5153,6,adj
168867,430389973,5153,3,415082476,5153,6,adj
168869,430389973,5153,3,430389970,5153,6,adj
168870,430389973,5153,3,430389971,5153,6,adj
168871,430389973,5153,3,430389979,5153,6,adj
168872,430389973,5153,3,430389980,5153,6,adj
168873,430389973,5153,3,430612201,5153,6,adj
168874,430389973,5153,3,430612212,5153,6,adj
168875,430389973,5153,3,430612216,5153,6,adj
168876,430389973,5153,3,430612220,5153,6,adj
168877,430389973,5153,3,430612223,5153,6,adj
168878,430389973,5153,3,438381568,5113,6,adj
168879,430389973,5153,3,764233176,5153,6,adj
168880,430389973,5153,3,764233177,5153,6,adj
168881,430389973,5153,3,765274319,5141,6,adj
168936,430389978,5153,6,442439749,5152,3,adj
168984,430389979,5153,6,430389973,5153,3,adj
169005,430389980,5153,6,815767578,6103,3,adj
169014,430389980,5153,6,418604580,5153,3,adj
169017,430389980,5153,6,430389973,5153,3,adj
169066,430389982,5153,6,815767578,6103,3,adj
169138,430404701,5153,6,815767578,6103,3,adj
169206,430404704,5153,6,815767578,6103,3,adj
169229,430404705,5153,6,815767578,6103,3,adj
169289,430404708,5153,6,815767578,6103,3,adj
169310,430404709,5153,6,815767578,6103,3,adj
169328,430404710,5153,6,815767578,6103,3,adj
169385,430404712,5153,6,815767578,6103,3,adj
169504,430610043,5153,6,815767578,6103,3,adj
169513,430610043,5153,6,813956617,5114,3,adj
169515,430610044,5153,6,815767578,6103,3,adj
169524,430610044,5153,6,68668526,5114,3,adj
169525,430610044,5153,6,763923153,5153,3,adj
169528,430610044,5153,6,420598232,5113,3,adj
169542,430610044,5153,6,763923150,5153,3,adj
169545,430610045,5153,6,815767578,6103,3,adj
169548,430610045,5153,6,68668526,5114,3,adj
169551,430610045,5153,6,420598232,5113,3,adj
169565,430610045,5153,6,763923150,5153,3,adj
169620,430610048,5153,6,815767578,6103,3,adj
169634,430610048,5153,6,813956617,5114,3,adj
169637,430610049,5153,6,815767578,6103,3,adj
169646,430610049,5153,6,430389973,5153,3,adj
169663,430610049,5153,6,813956617,5114,3,adj
169665,430610050,5153,6,815767578,6103,3,adj
169673,430610050,5153,6,68668526,5114,3,adj
169674,430610050,5153,6,763923153,5153,3,adj
169678,430610050,5153,6,420598232,5113,3,adj
169698,430610050,5153,6,763923150,5153,3,adj
169728,430610052,5153,6,815767578,6103,3,adj
169736,430610052,5153,6,68668526,5114,3,adj
169737,430610052,5153,6,763923153,5153,3,adj
169741,430610052,5153,6,420598232,5113,3,adj
169758,430610052,5153,6,763923150,5153,3,adj
169827,430610057,5153,6,815767578,6103,3,adj
169836,430610057,5153,6,68668526,5114,3,adj
169837,430610057,5153,6,763923153,5153,3,adj
169841,430610057,5153,6,420598232,5113,3,adj
169859,430610057,5153,6,763923150,5153,3,adj
169864,430610058,5153,6,815767578,6103,3,adj
169870,430610058,5153,6,418604580,5153,3,adj
169872,430610058,5153,6,430389973,5153,3,adj
169892,430610058,5153,6,813956617,5114,3,adj
169935,430610060,5153,6,813956617,5114,3,adj
169936,430610064,5153,6,815767578,6103,3,adj
169944,430610064,5153,6,813956617,5114,3,adj
169957,430610066,5153,6,813956617,5114,3,adj
169984,430610068,5153,6,815767578,6103,3,adj
169991,430610068,5153,6,68668526,5114,3,adj
169992,430610068,5153,6,763923153,5153,3,adj
169996,430610068,5153,6,420598232,5113,3,adj
170015,430610068,5153,6,763923150,5153,3,adj
170018,430610069,5153,6,815767578,6103,3,adj
170026,430610069,5153,6,68668526,5114,3,adj
170027,430610069,5153,6,763923153,5153,3,adj
170030,430610069,5153,6,420598232,5113,3,adj
170046,430610069,5153,6,763923150,5153,3,adj
170078,430610071,5153,6,815767578,6103,3,adj
170092,430610071,5153,6,68668526,5114,3,adj
170093,430610071,5153,6,763923153,5153,3,adj
170097,430610071,5153,6,420598232,5113,3,adj
170118,430610071,5153,6,763923150,5153,3,adj
170120,430610072,5153,6,815767578,6103,3,adj
170135,430610072,5153,6,813956617,5114,3,adj
170411,430610570,5153,6,815767578,6103,3,adj
170427,430610570,5153,6,68668526,5114,3,adj
170428,430610570,5153,6,763923153,5153,3,adj
170432,430610570,5153,6,420598232,5113,3,adj
170453,430610570,5153,6,763923150,5153,3,adj
170456,430610571,5153,6,815767578,6103,3,adj
170460,430610571,5153,6,68668526,5114,3,adj
170461,430610571,5153,6,763923153,5153,3,adj
170464,430610571,5153,6,420598232,5113,3,adj
170480,430610571,5153,6,763923150,5153,3,adj
170741,430611494,5153,6,442439749,5152,3,adj
170895,430611502,5153,6,442439749,5152,3,adj
171019,430612201,5153,6,815767578,6103,3,adj
171028,430612201,5153,6,418604580,5153,3,adj
171031,430612201,5153,6,430389973,5153,3,adj
171131,430612212,5153,6,815767578,6103,3,adj
171140,430612212,5153,6,430389973,5153,3,adj
171193,430612216,5153,6,418604580,5153,3,adj
171196,430612216,5153,6,430389973,5153,3,adj
171244,430612220,5153,6,815767578,6103,3,adj
171255,430612220,5153,6,418604580,5153,3,adj
171258,430612220,5153,6,430389973,5153,3,adj
171343,430612223,5153,6,815767578,6103,3,adj
171353,430612223,5153,6,418604580,5153,3,adj
171356,430612223,5153,6,430389973,5153,3,adj
171374,430631106,5155,6,5672487,5122,5,adj
171390,432550168,5111,3,5670010,5121,6,adj
171391,432550168,5111,3,25166922,5121,6,adj
171392,432550168,5111,3,415082478,5153,6,adj
171393,432550168,5111,3,415082479,5153,6,adj
171396,432550168,5111,3,587355678,5111,6,adj
171402,438381568,5113,6,815767578,6103,3,adj
171411,438381568,5113,6,418604580,5153,3,adj
171414,438381568,5113,6,430389973,5153,3,adj
171434,438382685,5113,5,813741984,6103,6,adj
171436,438382685,5113,5,817013578,6103,6,adj
171438,438382685,5113,5,420356168,5113,6,adj
171439,438382685,5113,5,619454130,5123,6,adj
171451,438388090,5114,6,815767578,6103,3,adj
171458,438388090,5114,6,763923153,5153,3,adj
171482,438389786,5114,3,451808493,5122,6,adj
171483,438389786,5114,3,451808492,5122,6,adj
171484,438389786,5114,3,815767577,6103,6,adj
171573,442439747,5152,6,442439749,5152,3,adj
171592,442439749,5152,3,5670010,5121,6,adj
171593,442439749,5152,3,25166922,5121,6,adj
171594,442439749,5152,3,32939209,5111,6,adj
171595,442439749,5152,3,46201653,5111,6,adj
171596,442439749,5152,3,415082478,5153,6,adj
171597,442439749,5152,3,415082479,5153,6,adj
171598,442439749,5152,3,430380397,5153,6,adj
171599,442439749,5152,3,764882806,5153,6,adj
171600,442439749,5152,3,5671887,5111,6,adj
171603,442439749,5152,3,529713036,5121,6,adj
171604,442439749,5152,3,587355677,5111,6,adj
171605,442439749,5152,3,587355678,5111,6,adj
171606,442439749,5152,3,46201650,5113,6,adj
171607,442439749,5152,3,162041588,5113,6,adj
171608,442439749,5152,3,354393800,5153,6,adj
171609,442439749,5152,3,430380401,5153,6,adj
171610,442439749,5152,3,442439747,5152,6,adj
171611,442439749,5152,3,499334654,5153,6,adj
171612,442439749,5152,3,676028734,5122,6,adj
171613,442439749,5152,3,46201655,5122,6,adj
171614,442439749,5152,3,430380400,5153,6,adj
171615,442439749,5152,3,5670621,5122,6,adj
171616,442439749,5152,3,32937066,5113,6,adj
171617,442439749,5152,3,377360914,5153,6,adj
171618,442439749,5152,3,528792681,5113,6,adj
171619,442439749,5152,3,528793265,5153,6,adj
171620,442439749,5152,3,587355679,5113,6,adj
171621,442439749,5152,3,764882805,5153,6,adj
171622,442439749,5152,3,32938997,5113,6,adj
171623,442439749,5152,3,162041587,5113,6,adj
171624,442439749,5152,3,194923765,5114,6,adj
171625,442439749,5152,3,354393805,5153,6,adj
171626,442439749,5152,3,364567535,5153,6,adj
171627,442439749,5152,3,364569000,5153,6,adj
171628,442439749,5152,3,364569002,5153,6,adj
171629,442439749,5152,3,385105824,5153,6,adj
171630,442439749,5152,3,420872199,5114,6,adj
171631,442439749,5152,3,430611494,5153,6,adj
171632,442439749,5152,3,430611502,5153,6,adj
171633,442439749,5152,3,442439751,5153,6,adj
171634,442439749,5152,3,488376498,5153,6,adj
171635,442439749,5152,3,528759347,5113,6,adj
171636,442439749,5152,3,528792682,5113,6,adj
171637,442439749,5152,3,551074013,5141,6,adj
171638,442439749,5152,3,676028733,5122,6,adj
171639,442439749,5152,3,418604582,5153,6,adj
171640,442439749,5152,3,430389969,5153,6,adj
171641,442439749,5152,3,430389972,5153,6,adj
171642,442439749,5152,3,430389978,5153,6,adj
171643,442439749,5152,3,529741034,5113,6,adj
171644,442439749,5152,3,765274319,5141,6,adj
171645,442439749,5152,3,765274320,5113,6,adj
171646,442439749,5152,3,765274321,5113,6,adj
171649,442439751,5153,6,442439749,5152,3,adj
171731,451808492,5122,6,438389786,5114,3,adj
171734,451808492,5122,6,808580928,6103,5,adj
171736,451808493,5122,6,815767578,6103,3,adj
171760,451808493,5122,6,438389786,5114,3,adj
171764,451808494,5122,6,815767578,6103,3,adj
171773,451808494,5122,6,68668526,5114,3,adj
171774,451808494,5122,6,763923153,5153,3,adj
171782,451808494,5122,6,420598232,5113,3,adj
171816,451808494,5122,6,763923150,5153,3,adj
171845,455122830,5122,6,659621109,5152,9,adj
171850,455122830,5122,6,528748997,5122,5,adj
171855,455125048,5113,6,659621109,5152,9,adj
171875,456308944,5114,6,804373929,6103,5,adj
171876,456308944,5114,6,817013577,6103,5,adj
171879,456308944,5114,6,5670771,5122,5,adj
171881,456308944,5114,6,5672211,5122,5,adj
171884,456409016,5114,6,659621109,5152,9,adj
171894,456409017,5113,6,659621109,5152,9,adj
172051,458166893,5114,6,420499931,5114,5,adj
172064,458166896,5114,5,46493330,6101,6,adj
172065,458166896,5114,5,571475065,6101,6,adj
172067,458166896,5114,5,385668565,5122,6,adj
172068,458166896,5114,5,46469731,5122,6,adj
172069,458166896,5114,5,518451327,5122,6,adj
172070,458166896,5114,5,518451322,5114,6,adj
172072,458166896,5114,5,412471474,5124,6,adj
172077,458166897,5113,6,528748997,5122,5,adj
172089,458177128,5114,6,46695595,6103,5,adj
172093,458177128,5114,6,5673231,5114,5,adj
172094,458177128,5114,6,542096279,5114,5,adj
172100,458177131,5114,5,420356171,5122,6,adj
172101,458177131,5114,5,420496090,5114,6,adj
172102,458177131,5114,5,813741984,6103,6,adj
172103,458177131,5114,5,817013578,6103,6,adj
172105,458177133,5114,6,5670106,5122,5,adj
172109,458180186,5114,5,813741984,6103,6,adj
172110,458180186,5114,5,817013578,6103,6,adj
172111,458180186,5114,5,226041006,5122,6,adj
172112,458180186,5114,5,813712302,6103,9,adj
172115,458180186,5114,5,458180188,5114,6,adj
172121,458180187,5114,6,813712302,6103,9,adj
172122,458180187,5114,6,458180193,5114,5,adj
172124,458180187,5114,6,511924978,5114,5,adj
172125,458180187,5114,6,196117039,5114,5,adj
172132,458180188,5114,6,458180186,5114,5,adj
172137,458180189,5114,6,813712302,6103,9,adj
172139,458180189,5114,6,226041007,5122,5,adj
172140,458180192,5114,5,817013578,6103,6,adj
172141,458180192,5114,5,759735515,6103,6,adj
172142,458180192,5114,5,819186603,6103,6,adj
172143,458180192,5114,5,458180194,5114,6,adj
172144,458180192,5114,5,743358443,5122,6,adj
172145,458180192,5114,5,813712302,6103,9,adj
172146,458180192,5114,5,194753585,5153,6,adj
172147,458180193,5114,5,458180187,5114,6,adj
172148,458180193,5114,5,813741984,6103,6,adj
172149,458180193,5114,5,817013578,6103,6,adj
172150,458180193,5114,5,658583340,5122,6,adj
172151,458180193,5114,5,759735515,6103,6,adj
172152,458180193,5114,5,458180194,5114,6,adj
172153,458180193,5114,5,743358443,5122,6,adj
172154,458180193,5114,5,813712302,6103,9,adj
172155,458180193,5114,5,194753585,5153,6,adj
172156,458180193,5114,5,46522002,5114,6,adj
172169,458180194,5114,6,458180193,5114,5,adj
172170,458180194,5114,6,458180192,5114,5,adj
172177,458180195,5114,6,813712302,6103,9,adj
172182,459890316,5141,6,46340255,6103,5,adj
172183,459890316,5141,6,815757677,6103,5,adj
172189,459890317,5141,6,46340255,6103,5,adj
172190,459890317,5141,6,815757677,6103,5,adj
172203,461007144,5124,6,46340255,6103,5,adj
172204,461007144,5124,6,815757677,6103,5,adj
172257,464960357,5153,6,5671401,5122,5,adj
172258,464960357,5153,6,5672487,5122,5,adj
172464,483236728,5122,6,46695595,6103,5,adj
172465,483236728,5122,6,817013579,6103,5,adj
172466,483236728,5122,6,817013580,6103,5,adj
172470,483236728,5122,6,420499931,5114,5,adj
172473,488376498,5153,6,442439749,5152,3,adj
172628,496990647,5114,6,46340255,6103,5,adj
172629,496990647,5114,6,5670106,5122,5,adj
172631,496990647,5114,6,671212509,5114,5,adj
172632,496990648,5113,6,46340255,6103,5,adj
172634,496990648,5113,6,815757677,6103,5,adj
172636,496990648,5113,6,5670106,5122,5,adj
172638,496990648,5113,6,671212509,5114,5,adj
172639,497165757,5113,5,817013578,6103,6,adj
172640,497165757,5113,5,813712302,6103,9,adj
172642,497165757,5113,5,569345499,5122,6,adj
172643,497165757,5113,5,587038082,5113,6,adj
172644,497165757,5113,5,816983744,6103,9,adj
172652,499334654,5153,6,442439749,5152,3,adj
172733,500720094,5153,6,659621109,5152,9,adj
172742,500720096,5153,6,659621109,5152,9,adj
172750,500720098,5153,6,659621109,5152,9,adj
172761,500906014,5153,6,504052604,5153,9,adj
172765,500906018,5153,9,46211836,5122,6,adj
172766,500906018,5153,9,5672515,5114,6,adj
172767,500906018,5153,9,5673372,5122,6,adj
172768,500906018,5153,9,34769004,5111,6,adj
172769,500906018,5153,9,34769017,5111,6,adj
172771,500906018,5153,9,504052607,5153,6,adj
172772,500906018,5153,9,504052608,5153,6,adj
172773,500906018,5153,9,504052643,5153,6,adj
172774,500906018,5153,9,504052647,5153,6,adj
172775,500906018,5153,9,532047247,5122,6,adj
172776,500906018,5153,9,532047681,5153,6,adj
172777,500906018,5153,9,724589123,5153,6,adj
172780,500906018,5153,9,5671579,5122,6,adj
172788,500906019,5153,6,504052601,5153,9,adj
172821,504052601,5153,9,46211836,5122,6,adj
172822,504052601,5153,9,169381960,5113,6,adj
172823,504052601,5153,9,504052619,5153,6,adj
172824,504052601,5153,9,504052649,5153,6,adj
172825,504052601,5153,9,526563436,5153,6,adj
172826,504052601,5153,9,658157667,5152,6,adj
172827,504052601,5153,9,500906019,5153,6,adj
172829,504052601,5153,9,504052617,5153,6,adj
172830,504052604,5153,9,46211836,5122,6,adj
172831,504052604,5153,9,169381960,5113,6,adj
172832,504052604,5153,9,500906014,5153,6,adj
172833,504052604,5153,9,504052619,5153,6,adj
172834,504052604,5153,9,504052649,5153,6,adj
172835,504052604,5153,9,526563436,5153,6,adj
172836,504052604,5153,9,658157667,5152,6,adj
172838,504052604,5153,9,504052617,5153,6,adj
172839,504052605,5153,9,46211836,5122,6,adj
172840,504052605,5153,9,5672515,5114,6,adj
172841,504052605,5153,9,5673372,5122,6,adj
172842,504052605,5153,9,504052607,5153,6,adj
172843,504052605,5153,9,504052608,5153,6,adj
172844,504052605,5153,9,504052643,5153,6,adj
172845,504052605,5153,9,504052647,5153,6,adj
172846,504052605,5153,9,532047247,5122,6,adj
172847,504052605,5153,9,532047681,5153,6,adj
172848,504052605,5153,9,724589123,5153,6,adj
172864,504052607,5153,6,500906018,5153,9,adj
172865,504052607,5153,6,504052605,5153,9,adj
172878,504052608,5153,6,46211847,5111,9,adj
172879,504052608,5153,6,500906018,5153,9,adj
172880,504052608,5153,6,504052605,5153,9,adj
172890,504052617,5153,6,504052601,5153,9,adj
172891,504052617,5153,6,504052604,5153,9,adj
172900,504052619,5153,6,504052601,5153,9,adj
172901,504052619,5153,6,504052604,5153,9,adj
172913,504052643,5153,6,46211847,5111,9,adj
172914,504052643,5153,6,500906018,5153,9,adj
172915,504052643,5153,6,504052605,5153,9,adj
172927,504052647,5153,6,500906018,5153,9,adj
172928,504052647,5153,6,504052605,5153,9,adj
172937,504052649,5153,6,504052601,5153,9,adj
172938,504052649,5153,6,504052604,5153,9,adj
172982,505778913,5113,6,528748997,5122,5,adj
172984,505778913,5113,6,816983744,6103,9,adj
172997,511924978,5114,5,458180187,5114,6,adj
172998,511924978,5114,5,813741984,6103,6,adj
172999,511924978,5114,5,817013578,6103,6,adj
173000,511924978,5114,5,658583340,5122,6,adj
173001,511924978,5114,5,813712302,6103,9,adj
173002,511924978,5114,5,194753585,5153,6,adj
173003,511924978,5114,5,46522002,5114,6,adj
173090,518451322,5114,6,458166896,5114,5,adj
173097,518451327,5122,6,458166896,5114,5,adj
173403,526561564,5153,6,34769021,5111,9,adj
173411,526561564,5153,6,46211847,5111,9,adj
173416,526563436,5153,6,504052601,5153,9,adj
173417,526563436,5153,6,504052604,5153,9,adj
173427,527855904,5153,6,46746658,6101,5,adj
173464,527855906,5153,6,46746658,6101,5,adj
173466,527855906,5153,6,571475102,6101,5,adj
173519,527855911,5153,6,46746658,6101,5,adj
173520,527855911,5153,6,571475102,6101,5,adj
173556,527855913,5153,6,46746658,6101,5,adj
173557,527855913,5153,6,571475102,6101,5,adj
173977,527856273,5153,6,46746658,6101,5,adj
173978,527856273,5153,6,571475102,6101,5,adj
174024,527856274,5153,6,46746658,6101,5,adj
174025,527856274,5153,6,571475102,6101,5,adj
174052,527856275,5153,6,46746658,6101,5,adj
174053,527856275,5153,6,571475102,6101,5,adj
174090,527856276,5153,6,46746658,6101,5,adj
174091,527856276,5153,6,571475102,6101,5,adj
174132,527867877,5153,6,46746658,6101,5,adj
174133,527867877,5153,6,571475102,6101,5,adj
174155,527867879,5153,6,46746658,6101,5,adj
174193,527867881,5153,6,46746658,6101,5,adj
174194,527867881,5153,6,571475102,6101,5,adj
